duration_in_seconds	recorded_date	participant_id	working_home_time	now_before_eff	now_later_eff	home_office_aspect_1	home_office_aspect_2	home_office_aspect_3	home_office_aspect_4	home_office_aspect_5	home_office_aspect_6	home_office_aspect_7	home_office_aspect_8	home_office_aspect_9	home_office_aspect_10	home_office_aspect_11	home_office_aspect_12	home_office_aspect_13	home_office_aspect_14	home_office_aspect_15	prior_home_prop_1	future_home_prop_1	feasible	position	area_of_research	wokrplace_type	data_coll_remote	gender	age	edu_duties	team_work	office_setup	living_sit	partner_work	work_home_dist	children_2	children_23	children_24	children_25	children_26	children_27	homeschool	childcare_help	need_from_org_1	need_from_org_4	need_from_org_7	need_from_org_9	need_from_org_10	need_from_org_11	number_of_children	future_prior_diff
239	2020-05-12 19:05:04	R_Rh2rQ2hnpzzn1U5	Yes	less efficient	less efficient	6	6	6	7	7	6	3	3	5	7	6	6	7	4	4	20	20	No	associate professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	Yes	Fully equipped	Single-parent with non-adult child(ren)	NA	<30 min	0	0	0	1	1	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	2	0
422	2020-05-12 19:08:17	R_3eyr4e0ZBgYO0Pa	Yes	more efficient	similarly efficient	2	2	3	2	2	2	2	1	1	3	1	3	3	2	3	40	70	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	0	2	0	Yes	Yes	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	2	30
176	2020-05-12 19:09:41	R_12Av70uX5nLjJks	Yes	less efficient	similarly efficient	5	5	6	7	7	7	3	3	4	6	5	4	5	6	7	20	20	Yes	full professor	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	55 - 64	Yes	Yes	Fully equipped	Living with parents or other adult family members	NA	30-60 min	0	0	0	0	0	4	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	4	0
250	2020-05-12 19:10:38	R_1gke6VTqeHLcUPf	Yes	similarly efficient	similarly efficient	2	2	3	6	5	4	2	2	2	4	5	3	2	6	5	100	50	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	55 - 64	Yes	Yes	Fully equipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	0	-50
432492	2020-05-12 19:10:45	R_2ZQBHAtffg6NVm8	Yes	more efficient	more efficient	1	1	3	4	4	4	1	1	1	4	3	2	2	4	2	71	71	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Fully equipped	Living alone	NA	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	0
489	2020-05-12 19:12:03	R_1LY85hGVoCSpC6d	Yes	more efficient	more efficient	1	1	1	6	4	4	1	1	1	7	3	1	1	4	1	20	75	No	associate professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	No	Fully equipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	55
174	2020-05-12 19:15:08	R_2PaFGMV2cwc6PBY	Yes	similarly efficient	similarly efficient	2	2	2	5	6	6	2	2	2	5	2	4	3	6	5	32	50	Yes	full professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	NA	NA	NA	NA	0	18
325	2020-05-12 19:27:17	R_25R7RzvRsAOs8tU	Yes	similarly efficient	similarly efficient	2	2	2	4	3	2	1	1	1	3	2	3	2	2	2	85	90	Yes	non-academic researcher	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	65 - 74	No	No	Fully equipped	Living only with partner	No	<30 min	0	0	0	0	0	0	No	No	Better communication	NA	NA	NA	NA	NA	0	5
427	2020-05-12 19:32:38	R_DS45QvDG8HVFp4J	Yes	similarly efficient	similarly efficient	1	1	1	5	5	4	1	1	1	1	4	6	3	6	4	70	85	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Fully equipped	Living with non-family others	NA	>60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	0	15
170	2020-05-12 19:34:38	R_3m2C19g73q2Ss1S	Yes	less efficient	less efficient	5	5	7	5	5	4	6	5	5	7	6	4	4	4	4	25	25	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	1	0	0	0	0	No	No	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	1	0
245	2020-05-12 19:38:51	R_2ZDD2nG6NdICzTJ	Yes	less efficient	less efficient	6	6	6	6	6	7	4	7	4	7	7	4	6	6	2	20	20	Yes	full professor	Social Sciences	Research and educational institute	No	Male	35 - 44	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	No	<30 min	0	0	0	1	1	1	Yes	Yes	NA	NA	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	3	0
238	2020-05-12 19:41:05	R_2e8wioNh57mR0mC	Yes	similarly efficient	similarly efficient	3	3	2	4	4	4	5	5	3	2	2	3	4	4	4	30	40	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	>60 min	0	0	0	0	0	2	No	No	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	2	10
197	2020-05-12 19:42:42	R_2zRWxd2LpjUI7aP	Yes	more efficient	more efficient	1	1	1	3	3	6	1	1	1	5	6	5	2	5	4	12	82	No	assistant professor	Life Sciences	Research and educational institute	No	Female	35 - 44	Yes	Yes	Underequipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	70
1590	2020-05-12 19:57:09	R_8rjjMzSxw74KCid	Yes	less efficient	less efficient	2	2	5	6	6	5	5	7	4	5	7	5	6	5	4	5	40	Yes	non-academic researcher	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Male	45 - 54	No	Yes	Underequipped	Other	NA	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	Other	0	35
214	2020-05-12 20:14:29	R_1pQg8f034W2yIKv	Yes	less efficient	similarly efficient	7	7	7	7	7	7	4	4	4	4	4	1	1	7	7	71	71	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	No	<30 min	0	0	0	0	0	1	No	No	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	1	0
1016	2020-05-12 20:18:00	R_1lrv5fuWEWeJW6Y	Yes	similarly efficient	less efficient	3	3	2	7	6	6	2	5	2	6	5	5	4	6	5	9	30	No	full professor	Other	Research and educational institute	No	Female	65 - 74	Yes	Yes	Underequipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	Other	0	21
556	2020-05-12 20:42:22	R_24oUU2T8w0fQKzR	Yes	less efficient	similarly efficient	7	6	7	7	7	7	7	7	4	7	7	5	6	6	6	20	19	Yes	associate professor	Life Sciences	Research and educational institute	No	Female	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	NA	<30 min	0	0	0	1	0	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	1	-1
256	2020-05-12 21:01:13	R_5otpJcUS5Y4G0Ip	Yes	less efficient	similarly efficient	2	5	6	4	7	7	4	1	4	4	2	4	4	7	4	20	40	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living alone	NA	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	More tips on working from home	NA	NA	0	20
240	2020-05-12 21:16:09	R_1GJorNp33fBm7xW	Yes	similarly efficient	similarly efficient	2	4	5	4	4	4	4	4	4	4	4	4	5	4	4	70	60	Yes	non-academic researcher	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Female	55 - 64	No	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	0	2	0	0	Yes	No	NA	NA	NA	NA	NA	NA	2	-10
242	2020-05-12 21:28:42	R_1P2hhBGaj1BzQSJ	Yes	similarly efficient	similarly efficient	1	1	1	4	6	4	1	4	2	4	4	4	1	5	3	29	30	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	0	3	0	0	Yes	No	NA	NA	NA	NA	NA	NA	3	1
237	2020-05-12 21:59:12	R_3Gk6EEa4BeSmYR3	No	NA	similarly efficient	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	9	10	No	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Prefer not to say	65 - 74	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	NA	NA	0	1
289	2020-05-12 22:26:31	R_bO7CAaHsa7pKBWh	Yes	less efficient	similarly efficient	1	1	3	6	5	6	1	1	1	7	3	3	4	5	6	40	40	No	full professor	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	0	1	1	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	2	0
333	2020-05-12 22:36:11	R_Ov8fEInwLxwG8Bb	Yes	less efficient	less efficient	7	7	7	7	7	7	6	7	6	7	7	7	7	7	7	22	21	Yes	full professor	Life Sciences	Research and educational institute	No	Female	45 - 54	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	0	2	0	Yes	No	Better communication	Better computer facilities	Support for problems regarding combining work with family life	NA	NA	Other	2	-1
364	2020-05-12 22:37:33	R_SMBAHmeSFnW9bzj	Yes	less efficient	less efficient	5	5	4	6	6	6	4	4	3	6	6	2	3	4	5	13	62	Yes	assistant professor	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	Yes	Underequipped	Single-parent with non-adult child(ren)	NA	<30 min	0	0	0	0	0	1	No	NA	Better communication	Better computer facilities	NA	NA	NA	NA	1	49
756	2020-05-12 22:48:21	R_2drVQ8BXHgLHZpn	Yes	less efficient	similarly efficient	5	6	4	7	7	7	5	4	6	4	4	6	7	7	6	60	60	Yes	full professor	Physical Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	55 - 64	Yes	No	Fully equipped	Living only with partner	NA	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	More tips on working from home	NA	NA	0	0
313	2020-05-12 23:34:59	R_1YZjhB3DfZofQoF	Yes	more efficient	similarly efficient	5	5	7	2	6	3	1	4	1	7	6	2	3	5	1	49	32	Yes	associate professor	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	0	-17
236	2020-05-12 23:36:04	R_2rBI1toGC78B4xB	Yes	more efficient	more efficient	4	4	4	5	6	6	5	5	5	5	5	5	5	5	5	20	50	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	2	0	0	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	2	30
454	2020-05-12 23:44:07	R_tVA2ssZUiR1K5MZ	Yes	less efficient	similarly efficient	4	6	6	5	6	7	1	3	2	7	7	5	4	5	5	18	30	Yes	associate professor	Social Sciences	Research and educational institute	No	Female	45 - 54	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	1	0	0	0	Yes	No	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	NA	Other	1	12
24856	2020-05-12 23:48:03	R_3R303OJRsIhVP5H	No	NA	less efficient	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	15	15	No	full professor	Social Sciences	Research and educational institute	No	Male	35 - 44	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	1	1	0	0	0	Yes	No	Better communication	Better computer facilities	Support for problems regarding combining work with family life	More tips on working from home	Administrative flexibility during lockdowns	NA	2	0
152	2020-05-13 00:27:43	R_b42yW4K20AvMf17	Yes	similarly efficient	similarly efficient	3	3	3	3	3	3	3	3	4	5	3	2	2	3	4	33	67	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Fully equipped	Living only with partner	No	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	0	34
308	2020-05-13 00:39:04	R_8uH1cwVZrFgwn3X	Yes	less efficient	less efficient	7	1	4	7	7	7	2	2	6	4	6	6	4	7	7	25	25	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	55 - 64	Yes	Yes	Underequipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	More tips on working from home	NA	NA	0	0
221	2020-05-13 01:18:38	R_1jTV6cbfL5U2pZy	Yes	less efficient	more efficient	1	1	4	5	5	5	1	1	1	5	4	2	2	5	2	61	91	Yes	assistant professor	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	No	Fully equipped	Single-parent with non-adult child(ren)	NA	30-60 min	0	0	0	2	0	0	Yes	No	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	2	30
292	2020-05-13 03:03:24	R_3M4LYgvkMsKylHk	Yes	less efficient	less efficient	6	6	7	5	5	5	5	7	5	7	7	5	5	6	6	20	18	No	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	1	1	0	Yes	No	NA	Better computer facilities	NA	NA	NA	NA	2	-2
240	2020-05-13 03:44:20	R_vvh0JwAd8EhdggF	Yes	more efficient	more efficient	1	2	3	6	6	6	1	1	1	7	5	2	3	5	3	24	58	Yes	associate professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	34
579	2020-05-13 04:19:06	R_3CQlSTbjWWsOtL2	Yes	more efficient	more efficient	1	1	1	6	5	6	4	4	4	7	5	5	5	6	4	29	71	Yes	full professor	Life Sciences	Purely educational institute	Yes (including if someone else does it for me)	Female	55 - 64	Yes	No	Fully equipped	Living alone	No	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	42
196	2020-05-13 04:27:30	R_Rz3KGsYKn7DuPKx	Yes	similarly efficient	similarly efficient	4	4	6	5	5	5	3	3	2	7	4	4	4	5	5	44	44	Yes	full professor	Social Sciences	Research and educational institute	No	Female	45 - 54	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	0	0
156	2020-05-13 05:03:32	R_1ilCLOiQKsp0sLQ	Yes	less efficient	less efficient	3	4	6	4	4	5	5	5	4	7	5	5	5	5	5	10	15	Yes	associate professor	Other	Research and educational institute	No	Male	55 - 64	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	>60 min	0	0	0	0	1	1	Yes	Yes	NA	NA	NA	NA	NA	NA	2	5
245	2020-05-13 05:53:19	R_12PWnUbAYEiCJTA	Yes	more efficient	more efficient	4	4	3	5	6	5	1	1	1	4	5	2	2	4	4	29	71	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	2	2	0	No	No	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	4	42
375	2020-05-13 06:33:41	R_30iLPwiHUHoxQHU	Yes	less efficient	similarly efficient	2	2	2	5	5	6	2	2	2	4	3	2	2	5	4	70	81	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	More tips on working from home	NA	NA	0	11
212	2020-05-13 07:38:54	R_25YdcdHP7NpGR57	No	NA	less efficient	3	6	5	5	5	5	6	5	4	5	6	4	4	5	5	20	10	No	full professor	Life Sciences	Research and educational institute	No	Male	45 - 54	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	No	>60 min	0	0	0	2	0	0	Yes	Yes	NA	Better computer facilities	NA	NA	NA	NA	2	-10
161	2020-05-13 07:59:06	R_ReG5akOWrF0PgxH	Yes	more efficient	more efficient	1	1	3	7	7	7	1	2	3	6	5	3	2	6	6	20	81	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	No	NA	Better computer facilities	NA	NA	NA	NA	0	61
216	2020-05-13 08:46:20	R_STc3moJK3Hq1tRL	Yes	similarly efficient	similarly efficient	3	4	3	3	4	5	3	4	4	4	5	4	4	4	4	31	46	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	2	0	0	0	0	Yes	No	Better communication	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	2	15
394	2020-05-13 09:30:15	R_3qyX5NCCJjmrMaH	No	NA	more efficient	1	1	1	7	6	7	1	1	1	7	7	7	7	7	1	82	83	Yes	assistant professor	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Female	65 - 74	No	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	0	1
434	2020-05-13 09:41:06	R_6mmT1BupYAUcA37	Yes	similarly efficient	more efficient	5	4	4	4	4	5	3	3	3	5	5	5	7	5	3	10	20	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	NA	<30 min	0	0	0	0	1	0	No	Yes	NA	Better computer facilities	NA	NA	NA	NA	1	10
614	2020-05-13 10:43:44	R_1OjWeitPAZSEaii	Yes	less efficient	similarly efficient	7	7	7	7	7	6	6	7	7	7	7	7	7	7	7	10	10	No	postdoc	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	1	0	0	0	0	No	Yes	NA	NA	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	Other	1	0
553	2020-05-13 10:56:33	R_yCS11ss6HF2x4Up	Yes	similarly efficient	similarly efficient	6	6	6	5	6	5	5	5	5	5	6	4	3	5	4	20	20	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	55 - 64	Yes	Yes	Underequipped	Other	Yes	30-60 min	0	0	0	0	0	1	No	No	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	1	0
460	2020-05-13 11:18:35	R_1mxiNSswNqchRb9	Yes	less efficient	less efficient	7	7	7	5	6	5	7	6	5	7	5	7	7	7	7	19	19	No	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	2	1	0	Yes	No	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	3	0
243	2020-05-13 15:09:52	R_1BVjGAaAjLt4Ghe	No	NA	less efficient	7	6	4	4	6	6	6	2	6	4	4	2	2	4	4	11	40	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	More tips on working from home	NA	NA	0	29
197	2020-05-13 15:12:49	R_UXFQqiHDKKk34ch	Yes	more efficient	more efficient	4	4	2	4	4	6	1	1	1	4	2	2	2	6	4	60	60	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	55 - 64	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	1	2	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	3	0
614	2020-05-13 15:26:17	R_1FeNs23qy2IOrp7	Yes	less efficient	similarly efficient	2	5	1	6	4	4	1	1	1	6	4	4	4	7	4	60	61	Yes	assistant professor	Other	Research and educational institute	No	Male	45 - 54	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	0	1	1	0	No	No	NA	NA	NA	NA	NA	NA	2	1
317	2020-05-13 16:55:50	R_55u3ZeCm6J3HVwl	Yes	more efficient	more efficient	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	50	83	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	65 - 74	Yes	Yes	Fully equipped	Living only with partner	Yes	>60 min	0	0	0	0	0	0	No	No	Better communication	NA	NA	NA	NA	NA	0	33
217	2020-05-13 17:00:21	R_2ZE7SJ1Fna2em0q	Yes	similarly efficient	similarly efficient	3	3	6	6	7	5	4	4	4	5	4	6	7	6	5	40	30	Yes	postdoc	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	0	-10
